STAID,ID,Month,Year,qmeas,0,1,2,3,4,5,6,7,8,9
T11427700,T11427700,7,1983,100.42,-816.9083056410642,-511.73992237764173,811.6420242666051,19.068452946846612,-26.81295733923763,-76.77760011090838,-236.66717719608442,191.1100572718325,156.23420110460071,68.52879676770303
T10336645,T10336645,7,1993,4.94,-67.2314126803692,200.75049408371737,390.1649153136898,-402.87819072068066,-180.2178560835377,-58.34327036765234,112.78223121196807,-60.270317363179615,-36.973903184866685,-146.4478242779139
T10336660,T10336660,7,2006,30.98,-100.91268222780566,93.22665597525854,545.9202822231672,-507.39754397693906,-248.67885850163347,287.1312863100407,-56.31456747875923,75.58157292239888,129.72499234741133,-201.14327555990317
T11284400,T11284400,7,1986,0.01,-1148.8967591346739,285.5760550882025,-477.2068845132354,-197.99229099189856,372.09524743073723,-63.18846631230406,-37.23526159895029,231.94389166371562,192.09698991294846,-31.32635436086099
T10336660,T10336660,7,1992,3.25,159.18526497792573,474.895394092558,-65.8208067165519,-156.48115178162004,-199.70433417772148,-264.16288259205294,19.228492732321627,33.000468609937606,58.09013870210723,-49.53466222206276
T11275000,T11275000,7,1982,420.19,52.763681959808494,-315.01044641272085,684.320128895256,69.61861670777488,51.91149508606777,171.85381800784776,-192.3873068669167,46.16309614372908,-94.1742954056461,67.48289444204332
T10336770,T10336770,7,2008,5.42,577.0618069967134,467.8759712268246,46.34689627350054,-100.80873578029713,-65.74522304665597,-102.48748507445926,200.69898312238692,-175.77556976842595,135.095988703877,0.7967869634635228
T10336660,T10336660,7,1999,36.6,-14.47368706996599,205.73739037020263,379.5083364103242,-438.5647303054699,-84.07951559106948,-194.16578399937313,95.66117024791286,148.34148207709725,101.4171491959404,118.17697388550418
T10336580,T10336580,7,1990,9.49,415.1775959468965,390.7838511948529,131.01376413885305,-104.15898138735012,-224.5056961578692,-250.59414377378178,-2.911663510207751,-98.96526099884788,-24.772594269397686,58.185900332533166
T10336645,T10336645,7,2003,1.85,54.34137600781845,418.75789237116584,17.255514276465167,-127.63759799248459,-414.7748985574097,20.53004838557448,-61.556186792824555,-37.57893492891411,-46.20490192991639,-110.76947689736204
T11230500,T11230500,7,1961,33.39,1066.836061171891,128.17123890618905,145.93957661902547,490.3350810971886,198.1646809707969,52.9008559454626,-42.27628933121507,26.94079065309465,-0.7117360409786463,8.563347548918
T11220000,T11220000,7,1973,7.25,-782.7646878329417,280.7656975247667,-606.8926099395885,-198.36874169982696,328.66720674426875,38.6159211710542,21.42231230656509,43.90783858861977,270.7115749358735,46.2675140773999
T11226500,T11226500,7,1973,651.26,626.3821714999144,-382.2896345217501,-18.234149543274558,65.1711816552933,180.42922965706848,-29.266078334396315,28.563210136027475,124.25612735331461,-73.04882629961395,74.99125990597936
T10308200,T10308200,7,1975,527.65,557.2383596369949,-40.68061578256871,-278.17154435149337,-531.1722867622475,-42.137786764276086,-96.92893404886287,-123.22443846274739,64.42956409755315,-40.29145755779486,-52.84980956105192
T11237500,T11237500,7,1962,16.4,98.14532777062543,26.404761475196715,271.76302049842116,73.61022844682998,373.1245315573417,-182.093281955857,41.65648664942918,316.64188054439387,-3.394187998550636,-66.73351962475722
T11426150,T11426150,7,1979,0.88,-402.3409851001489,-170.5542493652519,336.00586182219405,341.49440516060173,16.185109117478138,-273.31863440888594,17.383791835748674,-116.203700111475,18.183074609590847,-43.13065587766024
T10291500,T10291500,7,2004,58.35,859.0552781328877,513.9304274350043,-40.030318813902355,-102.37122852570387,-117.64398156317615,27.1188930170519,108.86861838725905,113.06299039944876,-43.943585204103044,-52.73965075951349
T10343500,T10343500,7,1966,2.84,228.35378363014414,623.6963299649423,-278.93243372410774,-77.18811828636457,-206.9842575709226,-0.35827461817217227,-1.4788336376948419,61.71618338553499,-120.8140662034271,75.96332920465888
T11282000,T11282000,7,1980,87.94,-522.1367070712422,-194.46890275132958,192.17020248903674,-149.21941567691624,289.9438280968893,64.95481254684519,216.73986170975138,52.65424667727247,-5.648324952075743,73.59994327603673
T11264500,T11264500,7,1957,257.81,500.02988869723805,-304.2331998782327,64.89004651956333,235.52507212875085,20.78077555823106,-163.47959370026786,22.517120054690594,-170.80819927059875,93.926638272296,-79.85234712124756
T11230500,T11230500,7,2000,103.68,919.0355360929126,-89.33247265314144,507.84351740023686,227.25093740231148,429.6311366637671,-67.05989913042328,110.30712207656646,82.92988838175455,-2.025049782981626,21.291988699133373
T11213500,T11213500,7,1965,3269.68,973.0335989618051,-1612.4071764511616,-1238.804021167446,-401.9574436418375,-179.9631250408226,82.16676876630342,-24.023101898987708,-6.399806629406572,-88.20717902236574,-27.484055803901516
T10308200,T10308200,7,1978,542.06,526.1061830424824,-57.57559461549511,-268.3847392983338,-526.3253273461762,-116.87718033950226,65.32976064715201,17.70734333180163,68.67251540035096,-15.874427018908667,-18.18882372566516
T11226500,T11226500,7,1982,2174.84,491.88428202202135,-576.5760583490539,295.51634724231616,-134.71374221974253,222.0540384662727,168.281086775047,-184.72524764366082,-35.3154836553061,-101.92669283481875,72.36153692907835
T11413320,T11413320,7,2000,3.32,-1662.5766080456272,-421.6139410809016,489.4615321849867,-154.65565227708058,119.75851908911058,-492.4780951747342,198.024996973879,260.3386890643709,-122.45760736407277,42.762720907673035
T11237500,T11237500,7,1992,5.61,198.06701007320453,191.60364316918083,-19.390375626061644,284.1548972803098,192.57247164338008,-53.65127842717499,40.214463398982865,181.80904589523456,-51.370947162422944,-28.602980015839087
T11226500,T11226500,7,1976,154.55,733.3461210892796,-214.84607293169293,-295.29462323169076,257.77276185451325,73.29131980211297,-71.0034533644202,-46.26680361761836,72.99364948216984,-136.58274759795134,28.248464777210142
T11284400,T11284400,7,1972,0.0,-952.2688826752747,544.9556822029833,-909.7816895110172,119.2239221714365,90.994444042095,183.9853412516432,31.62190643191768,6.731566035540745,58.94079125373287,-47.6177041494332
T11213500,T11213500,7,1963,3439.35,838.1823924437039,-1827.8170036741078,-871.1990543489129,-684.7284745281315,131.95747613263674,-158.29022848397037,-66.96545874086578,-11.931807555658434,-97.31842060029547,-62.602369191392256
T11281000,T11281000,7,1980,63.58,-642.0371573558178,-150.0493460086402,16.80814000584843,-203.24529330402086,326.00951415850545,91.03971092113309,213.6092356850063,32.93458414360461,42.147879910106774,63.18686835522313
T10291500,T10291500,7,1959,39.48,832.3261293039618,469.8456316161939,35.187722905266845,-169.925242293064,-1.028731850898252,-108.84708412437683,97.98488066626264,64.35216516919476,-74.74148710328996,10.514903838453028
T10336645,T10336645,7,2010,4.69,5.365421854046236,336.5182035483667,158.03451584317986,-254.60267677484256,-231.01072343069373,-145.68054926964308,-11.329271522711107,-128.95607653859963,-74.3962928221616,-103.92894301810934
T10336660,T10336660,7,1966,5.93,211.28474367667417,532.3759973808745,-162.7855119157886,-50.256630869192456,-397.36751282533515,-54.86615044266474,-1.4855103278108173,33.47259675221329,62.71514179539057,112.48584698365681
T10336770,T10336770,7,1990,4.85,598.9359362879836,506.5535599230143,-5.727531486830666,-58.05812765469171,-96.15062943469967,-172.7354546314812,31.853103200706332,-119.5755310471657,123.76886699204748,-10.346953717090843
T11427700,T11427700,7,2000,2.29,-682.9340538351229,-308.4622481013824,469.56071397677516,183.12853815641424,91.16746724513938,-348.7176108924845,196.25320940397546,-11.151123935207801,27.916997084016582,31.924661746688415
T11230500,T11230500,7,1968,59.48,1060.3737850014784,109.6930393807356,177.58895433544612,480.4316571165198,186.43528063156273,82.16401637811867,-7.788082528626638,46.11833792532385,-20.031336907026922,-2.034399773667839
T11315000,T11315000,7,2005,42.04,-234.04376834069754,-168.4730611139219,412.25699219067104,146.91581450885667,32.32540579126661,-17.19110592040865,-90.83430620581862,-170.4770854976501,20.992333553082705,-109.11033163333411
T11315000,T11315000,7,1983,262.81,-301.12258578086,-281.98020378809434,598.7412323494016,44.09297090424076,48.3547089741611,-16.923562288702268,-148.16666634555955,116.09605386338441,177.6415395363888,76.22501601240027
T11292500,T11292500,7,1953,332.52,232.45146363510426,-52.848893829132855,156.18277634266323,300.5096914243954,12.814107220657407,162.71203310452597,-105.0081748746435,-60.00040406001102,-328.49492611309086,-36.67812184846455
T11266500,T11266500,7,1951,407.39,390.62123582744204,-548.9876562210586,-240.33111603264751,194.62862549005226,-360.20629183142495,194.98083033780605,3.353486311096687,77.80145883839916,184.6327954432937,142.2242620861551
T10343500,T10343500,7,1997,4.78,66.60467168865688,401.01044657154335,65.57756629808117,-280.6767369306771,-237.68668126735992,376.8524711183525,221.29943828446295,1.1450757954751996,-120.16397398035188,65.11514789811687
T10336660,T10336660,7,1981,3.72,117.22603363765799,398.8107444147022,48.50989943173661,-234.2045007444419,-160.64403601579252,-172.38885769077683,63.725896899931506,-116.10987310670791,30.306897837365476,15.465899128466946
T11334300,T11334300,7,1960,0.11,-1157.5957063774592,203.68440813394437,-619.810801798399,-147.5658557907281,380.7983566248151,-71.33161748146703,31.07961643073926,18.370496187394885,-19.216837669360984,-46.90160199663263
T11230500,T11230500,7,1977,38.03,1045.9595576141878,97.20667878260967,199.26569767426474,440.8239372978268,274.09408089614016,-4.631631420362763,-18.83842202576498,-47.9830330781743,-40.84854035902674,-15.356306587578814
T11409300,T11409300,7,1970,3.98,-1414.1620425711635,-390.8919098501681,343.10756981360333,7.752599580601409,-198.9337775259851,177.52591954058778,455.10412146820323,-190.38749098043363,-125.71843280059832,164.988816548372
T11203580,T11203580,7,2001,4.17,-118.24957075284574,410.07417248486604,-411.94977197158335,66.86611527488391,372.3742311174593,57.53648877757691,8.444732265760113,-65.64254029758708,35.23134538228853,-57.249219033232514
T11282000,T11282000,7,2001,11.17,-274.22776136722837,131.16879422374623,-320.50319807199315,178.12648595461712,171.79096492671624,-106.24630465988143,5.52957403080178,-39.11630715938832,-61.46529455058797,-29.527479655809213
T11292500,T11292500,7,1994,31.61,262.31061255111706,5.323968678479021,65.56546899575946,334.8472043511411,96.48566459248542,-91.06450179355284,-59.77559991442998,101.38711194604275,-261.09264858816255,-26.094053838261097
T11226500,T11226500,7,1969,2352.26,469.4327698540063,-624.4453193208165,366.1616462218584,-196.03609153318183,315.61956503294454,127.39687272728591,275.8322873533126,40.960155040814456,-90.59609224162897,128.10997623554937
T11213500,T11213500,7,1951,1287.58,994.146098406303,-1565.2655183552386,-1312.9996362147963,-339.08054874510105,-257.0417950377593,61.53282979800192,-62.09996319620167,102.1805732375478,-46.46675260202086,95.82388916734146
T11292500,T11292500,7,1959,43.06,259.150145620952,1.3675055168754984,64.0804743099679,319.9626867712985,149.75915546872577,-135.2145432833786,91.44715325887876,100.35723124227206,-235.61885485295585,41.54961981096147
T11284400,T11284400,7,2002,0.0,-999.2113493956776,481.42926858262854,-806.2233519288279,51.98633670255956,116.73373449040274,193.94067920048525,-42.093121583809435,8.838397852787441,92.3435232220201,-5.921015852940273
T11282000,T11282000,7,2000,28.65,-441.3700409874444,-94.888215667378,43.1543470554416,-75.25682010768116,345.3382420056548,-124.79360885755099,187.44505310273564,17.83782257024253,-38.798391765880446,54.91968844971316
T11230500,T11230500,7,2001,50.81,989.9670303925881,7.899268707603833,346.81649747964315,336.6112969229628,352.9896534384933,-33.88374704105544,10.560108595216883,28.63054816034725,-11.21757761327096,-18.836850425126134
T11257100,T11257100,7,1967,9.25,-791.9119779340059,145.97897469988888,-116.37762915942199,-159.8116328363805,217.52420420068455,369.79175974209284,-239.97061831333397,-103.47209818547114,48.31046630527506,-77.4166445061525
T11230500,T11230500,7,2002,69.74,1039.2655392290135,89.0044336180336,209.11003378724928,471.3511003164424,127.80939636735305,202.9359168628454,-52.139845652932536,29.11719503148238,-14.05686502865246,-47.18540288450143
T11226500,T11226500,7,1986,1184.84,535.8187961492727,-487.7549493409926,154.05633703003352,-40.30973953691772,222.30124601291655,-62.01292190089628,2.342658370178854,337.784349434114,5.579439910043213,46.16162548471102
T11213500,T11213500,7,1969,7409.68,619.2724079550447,-2151.87017602981,-359.6872244485901,-1031.7265762038885,305.4353171529716,3.8961855524755094,397.9120991829733,49.30101624777319,-16.293539368003135,134.4623306659888
T11230500,T11230500,7,2006,440.03,835.9458584408501,-227.05516023432705,729.7715998194193,116.84571715822193,338.0601502066331,299.60517940448796,-161.5265365475348,-39.39107431308146,-30.74844651022237,-184.94682650599665
T11282000,T11282000,7,1959,5.12,-302.25760755072315,91.79770685654593,-261.5920311273549,139.0448941360242,205.27459494402424,-104.59592803144898,137.641449635594,1.6048392592871958,-53.88535832881799,1.099657030760177
T10343500,T10343500,7,1971,16.9,113.85986114407902,454.11158272277964,6.306836990128202,-251.12954931586904,-194.43480747575566,155.1326111241278,-199.9206140721065,33.704166977097294,-100.26850846442814,80.28156369975211
T11275000,T11275000,7,1959,13.67,256.4115430216658,-26.178127989818513,210.87668862374673,350.2130822904838,73.20235057165704,-154.65614529988736,112.91065518384787,33.473304904389565,-179.93622783751908,34.231508580259025
T11230500,T11230500,7,1969,551.39,834.1756920258755,-232.02520301432898,732.8721409761724,86.05398332524237,459.6625238068467,108.15696483945486,221.16523156512685,74.70403266561044,28.71919832533011,41.000455590600794
T11214000,T11214000,7,1957,50.94,806.1698333767064,-23.449746606025087,427.40705694556385,294.2238528011779,243.59113588838773,-47.611922329095236,-22.131749132232628,-114.65837205025964,3.196465259185811,-80.66422240406486
T10308200,T10308200,7,1966,125.16,685.528758727108,167.1743069852854,-626.5426611696736,-263.9458448381471,-310.10510706082465,14.20366041795467,-40.676313526069166,109.75109158379273,-51.174315318737165,158.45120281282485
T11427700,T11427700,7,1964,3.83,-530.7068118960849,-92.85822900105497,115.83229906269595,456.4897747181314,-204.82859916283977,-156.49411689580126,-120.86913615402462,-209.15625067680605,-19.99251336251964,257.81955588383977
T10308200,T10308200,7,1991,128.45,609.9639352325541,40.8977061999741,-414.84145931398166,-451.6432577466117,-65.62582996564784,-115.91896148815655,-229.66560246274173,-67.58064247920723,-47.929378316248076,-36.00369271960966
T11275000,T11275000,7,1953,245.42,250.35719230585534,-45.9399159880804,246.43073585176128,366.7779026202571,-78.44383900251788,116.62196892594278,-52.10854104800296,-98.0337260712869,-259.3015152458775,-48.071704743482776
T11315000,T11315000,7,1981,0.55,-99.56480301056088,6.766126444993133,110.98292948441996,333.64181163390606,2.116273799355787,-104.30547097911138,72.31777862384249,-171.63707707189062,40.02722616463029,-23.575632226336634
T10336660,T10336660,7,1982,53.45,-142.29869204085114,53.39044572187708,618.6524186366319,-550.6189657436506,-265.326301203977,224.48212662136618,-286.2159426851744,156.0421184051857,212.31208733546575,155.41092096880445
T11230500,T11230500,7,1955,106.03,1020.7431910456984,55.73809081245273,263.9218041380241,412.63270494270677,238.51607482305286,97.99083107795448,33.75574914519667,10.292079667102776,-28.449869323186626,-19.012676270554454
